20065,10+ years
20066,3 years
20067,6 years
20068,4 years
20069,10+ years
20070,9 years
20071,10+ years
20072,3 years
20073,Meh
20074,10+ years
20075,4 years
20076,10+ years
20077,8 years
20078,5 years
20079,2 years
20080,4 years
20081,2 years
20082,2 years
20083,5 years
20084,2 years
20085,8 years
20086,10+ years
20087,3 years
20088,10+ years
20089,3 years
20090,< 1 year
20091,2 years
20092,1 year
20093,4 years
20094,10+ years
20095,3 years
20096,5 years
20097,10+ years
20098,3 years
20099,4 years
20100,5 years
20101,10+ years
20102,6 years
20103,5 years
20104,3 years
20105,6 years
20106,3 years
20107,1 year
20108,1 year
20109,3 years
20110,Meh
20111,5 years
20112,< 1 year
20113,6 years
20114,5 years
20115,8 years
20116,< 1 year
20117,2 years
20118,1 year
20119,8 years
20120,10+ years
20121,10+ years
20122,10+ years
20123,< 1 year
20124,8 years
20125,6 years
20126,7 years
20127,5 years
20128,4 years
20129,< 1 year
20130,3 years
20131,3 years
20132,2 years
20133,3 years
20134,10+ years
20135,2 years
20136,4 years
20137,5 years
20138,10+ years
20139,10+ years
20140,4 years
20141,2 years
20142,< 1 year
20143,2 years
20144,10+ years
20145,5 years
20146,< 1 year
20147,7 years
20148,8 years
20149,10+ years
20150,9 years
20151,10+ years
20152,5 years
20153,10+ years
20154,< 1 year
20155,2 years
20156,2 years
20157,6 years
20158,9 years
20159,< 1 year
20160,< 1 year
20161,5 years
20162,5 years
20163,2 years
20164,4 years
20165,Meh
20166,5 years
20167,3 years
20168,5 years
20169,< 1 year
20170,4 years
20171,9 years
20172,4 years
20173,Meh
20174,Meh
20175,8 years
20176,< 1 year
20177,Meh
20178,4 years
20179,6 years
20180,10+ years
20181,< 1 year
20182,2 years
20183,2 years
20184,4 years
20185,4 years
20186,6 years
20187,6 years
20188,10+ years
20189,7 years
20190,Meh
20191,2 years
20192,8 years
20193,10+ years
20194,7 years
20195,3 years
20196,< 1 year
20197,3 years
20198,1 year
20199,9 years
20200,4 years
20201,10+ years
20202,8 years
20203,1 year
20204,6 years
20205,3 years
20206,10+ years
20207,6 years
20208,10+ years
20209,Meh
20210,10+ years
20211,5 years
20212,7 years
20213,3 years
20214,10+ years
20215,< 1 year
20216,6 years
20217,3 years
20218,3 years
20219,Meh
20220,Meh
20221,< 1 year
20222,2 years
20223,2 years
20224,9 years
20225,8 years
20226,3 years
20227,5 years
20228,< 1 year
20229,10+ years
20230,10+ years
20231,8 years
20232,3 years
20233,< 1 year
20234,10+ years
20235,2 years
20236,3 years
20237,4 years
20238,10+ years
20239,4 years
20240,10+ years
20241,5 years
20242,< 1 year
20243,10+ years
20244,< 1 year
20245,10+ years
20246,1 year
20247,< 1 year
20248,2 years
20249,5 years
20250,Meh
20251,2 years
20252,10+ years
20253,1 year
20254,3 years
20255,4 years
20256,3 years
20257,< 1 year
20258,9 years
20259,< 1 year
20260,10+ years
20261,2 years
20262,Meh
20263,7 years
20264,10+ years
20265,4 years
20266,7 years
20267,6 years
20268,10+ years
20269,1 year
20270,10+ years
20271,9 years
20272,1 year
20273,4 years
20274,6 years
20275,< 1 year
20276,9 years
20277,1 year
20278,4 years
20279,10+ years
20280,5 years
20281,9 years
20282,4 years
20283,5 years
20284,3 years
20285,3 years
20286,< 1 year
20287,2 years
20288,< 1 year
20289,10+ years
20290,2 years
20291,10+ years
20292,1 year
20293,10+ years
20294,3 years
20295,2 years
20296,6 years
20297,4 years
20298,10+ years
20299,10+ years
20300,7 years
20301,2 years
20302,10+ years
20303,2 years
20304,7 years
20305,10+ years
20306,3 years
20307,10+ years
20308,4 years
20309,6 years
20310,4 years
20311,4 years
20312,1 year
20313,< 1 year
20314,< 1 year
20315,6 years
20316,7 years
20317,< 1 year
20318,4 years
20319,2 years
20320,4 years
20321,10+ years
20322,4 years
20323,2 years
20324,< 1 year
20325,2 years
20326,4 years
20327,< 1 year
20328,1 year
20329,1 year
20330,10+ years
20331,5 years
20332,5 years
20333,9 years
20334,6 years
20335,10+ years
20336,3 years
20337,2 years
20338,2 years
20339,5 years
20340,2 years
20341,3 years
20342,1 year
20343,5 years
20344,5 years
20345,10+ years
20346,9 years
20347,10+ years
20348,8 years
20349,2 years
20350,Meh
20351,< 1 year
20352,6 years
20353,10+ years
20354,1 year
20355,8 years
20356,10+ years
20357,6 years
20358,4 years
20359,8 years
20360,3 years
20361,< 1 year
20362,2 years
20363,Meh
20364,10+ years
20365,10+ years
20366,< 1 year
20367,10+ years
20368,10+ years
20369,4 years
20370,2 years
20371,5 years
20372,2 years
20373,< 1 year
20374,< 1 year
20375,2 years
20376,4 years
20377,3 years
20378,Meh
20379,6 years
20380,3 years
20381,< 1 year
20382,< 1 year
20383,2 years
20384,3 years
20385,4 years
20386,1 year
20387,1 year
20388,10+ years
20389,8 years
20390,4 years
20391,2 years
20392,2 years
20393,6 years
20394,< 1 year
20395,4 years
20396,4 years
20397,4 years
20398,1 year
20399,< 1 year
20400,2 years
20401,7 years
20402,10+ years
20403,10+ years
20404,10+ years
20405,10+ years
20406,4 years
20407,< 1 year
20408,4 years
20409,7 years
20410,10+ years
20411,4 years
20412,3 years
20413,9 years
20414,10+ years
20415,2 years
20416,Meh
20417,4 years
20418,3 years
20419,10+ years
20420,< 1 year
20421,4 years
20422,7 years
20423,10+ years
20424,2 years
20425,< 1 year
20426,2 years
20427,4 years
20428,8 years
20429,10+ years
20430,3 years
20431,7 years
20432,7 years
20433,2 years
20434,9 years
20435,4 years
20436,1 year
20437,< 1 year
20438,1 year
20439,5 years
20440,10+ years
20441,10+ years
20442,10+ years
20443,2 years
20444,10+ years
20445,9 years
20446,7 years
20447,< 1 year
20448,6 years
20449,9 years
20450,10+ years
20451,1 year
20452,2 years
20453,4 years
20454,6 years
20455,6 years
20456,3 years
20457,6 years
20458,Meh
20459,10+ years
20460,7 years
20461,3 years
20462,1 year
20463,4 years
20464,3 years
20465,< 1 year
20466,5 years
20467,4 years
20468,10+ years
20469,10+ years
20470,6 years
20471,< 1 year
20472,10+ years
20473,< 1 year
20474,1 year
20475,5 years
20476,10+ years
20477,1 year
20478,10+ years
20479,10+ years
20480,1 year
20481,6 years
20482,2 years
20483,3 years
20484,2 years
20485,< 1 year
20486,< 1 year
20487,8 years
20488,5 years
20489,4 years
20490,9 years
20491,< 1 year
20492,4 years
20493,< 1 year
20494,1 year
20495,5 years
20496,< 1 year
20497,10+ years
20498,< 1 year
20499,3 years
20500,Meh
20501,3 years
20502,3 years
20503,6 years
20504,4 years
20505,10+ years
20506,6 years
20507,2 years
20508,10+ years
20509,< 1 year
20510,3 years
20511,4 years
20512,5 years
20513,< 1 year
20514,4 years
20515,6 years
20516,6 years
20517,4 years
20518,1 year
20519,5 years
20520,5 years
20521,10+ years
20522,3 years
20523,10+ years
20524,1 year
20525,5 years
20526,10+ years
20527,10+ years
20528,4 years
20529,6 years
20530,10+ years
20531,6 years
20532,8 years
20533,2 years
20534,3 years
20535,7 years
20536,10+ years
20537,6 years
20538,10+ years
20539,< 1 year
20540,< 1 year
20541,3 years
20542,6 years
20543,10+ years
20544,1 year
20545,10+ years
20546,10+ years
20547,10+ years
20548,2 years
20549,3 years
20550,5 years
20551,1 year
20552,3 years
20553,< 1 year
20554,8 years
20555,10+ years
20556,Meh
20557,3 years
20558,4 years
20559,6 years
20560,4 years
20561,4 years
20562,8 years
20563,10+ years
20564,1 year
20565,1 year
20566,2 years
20567,2 years
20568,2 years
20569,4 years
20570,4 years
20571,8 years
20572,10+ years
20573,4 years
20574,1 year
20575,3 years
20576,8 years
20577,10+ years
20578,< 1 year
20579,2 years
20580,3 years
20581,< 1 year
20582,7 years
20583,10+ years
20584,10+ years
20585,10+ years
20586,6 years
20587,2 years
20588,2 years
20589,10+ years
20590,3 years
20591,Meh
20592,4 years
20593,6 years
20594,7 years
20595,3 years
20596,5 years
20597,10+ years
20598,9 years
20599,7 years
20600,3 years
20601,5 years
20602,< 1 year
20603,10+ years
20604,4 years
20605,1 year
20606,8 years
20607,< 1 year
20608,Meh
20609,10+ years
20610,8 years
20611,10+ years
20612,10+ years
20613,2 years
20614,10+ years
20615,7 years
20616,10+ years
20617,7 years
20618,6 years
20619,10+ years
20620,10+ years
20621,5 years
20622,6 years
20623,10+ years
20624,5 years
20625,1 year
20626,1 year
20627,3 years
20628,< 1 year
20629,7 years
20630,5 years
20631,< 1 year
20632,5 years
20633,4 years
20634,1 year
20635,2 years
20636,10+ years
20637,8 years
20638,8 years
20639,3 years
20640,10+ years
20641,10+ years
20642,10+ years
20643,4 years
20644,< 1 year
20645,10+ years
20646,3 years
20647,6 years
20648,< 1 year
20649,1 year
20650,2 years
20651,3 years
20652,10+ years
20653,1 year
20654,4 years
20655,< 1 year
20656,2 years
20657,2 years
20658,< 1 year
20659,10+ years
20660,5 years
20661,2 years
20662,1 year
20663,5 years
20664,6 years
20665,2 years
20666,2 years
20667,10+ years
20668,< 1 year
20669,2 years
20670,10+ years
20671,10+ years
20672,10+ years
20673,7 years
20674,4 years
20675,10+ years
20676,7 years
20677,3 years
20678,< 1 year
20679,6 years
20680,2 years
20681,7 years
20682,10+ years
20683,10+ years
20684,< 1 year
20685,6 years
20686,7 years
20687,1 year
20688,5 years
20689,10+ years
20690,5 years
20691,10+ years
20692,5 years
20693,1 year
20694,10+ years
20695,10+ years
20696,10+ years
20697,1 year
20698,10+ years
20699,8 years
20700,10+ years
20701,1 year
20702,3 years
20703,8 years
20704,4 years
20705,10+ years
20706,3 years
20707,4 years
20708,3 years
20709,10+ years
20710,6 years
20711,10+ years
20712,10+ years
20713,10+ years
20714,2 years
20715,2 years
20716,4 years
20717,10+ years
20718,10+ years
20719,Meh
20720,9 years
20721,5 years
20722,5 years
20723,< 1 year
20724,1 year
20725,6 years
20726,10+ years
20727,8 years
20728,10+ years
20729,Meh
20730,10+ years
20731,3 years
20732,1 year
20733,2 years
20734,10+ years
20735,10+ years
20736,10+ years
20737,7 years
20738,Meh
20739,10+ years
20740,6 years
20741,5 years
20742,4 years
20743,1 year
20744,5 years
20745,5 years
20746,4 years
20747,10+ years
20748,4 years
20749,10+ years
20750,6 years
20751,2 years
20752,3 years
20753,6 years
20754,Meh
20755,4 years
20756,2 years
20757,4 years
20758,2 years
20759,2 years
20760,10+ years
20761,2 years
20762,3 years
20763,5 years
20764,10+ years
20765,4 years
20766,2 years
20767,5 years
20768,2 years
20769,< 1 year
20770,9 years
20771,5 years
20772,Meh
20773,< 1 year
20774,2 years
20775,1 year
20776,4 years
20777,5 years
20778,9 years
20779,2 years
20780,9 years
20781,1 year
20782,6 years
20783,10+ years
20784,2 years
20785,1 year
20786,< 1 year
20787,10+ years
20788,10+ years
20789,7 years
20790,10+ years
20791,4 years
20792,10+ years
20793,8 years
20794,10+ years
20795,2 years
20796,8 years
20797,10+ years
20798,2 years
20799,10+ years
20800,1 year
20801,8 years
20802,5 years
20803,5 years
20804,5 years
20805,4 years
20806,10+ years
20807,5 years
20808,< 1 year
20809,Meh
20810,3 years
20811,2 years
20812,3 years
20813,3 years
20814,10+ years
20815,10+ years
20816,4 years
20817,2 years
20818,7 years
20819,3 years
20820,3 years
20821,< 1 year
20822,9 years
20823,3 years
20824,1 year
20825,4 years
20826,< 1 year
20827,10+ years
20828,4 years
20829,< 1 year
20830,10+ years
20831,8 years
20832,< 1 year
20833,3 years
20834,8 years
20835,3 years
20836,1 year
20837,< 1 year
20838,1 year
20839,1 year
20840,3 years
20841,2 years
20842,< 1 year
20843,6 years
20844,4 years
20845,10+ years
20846,2 years
20847,8 years
20848,2 years
20849,9 years
20850,10+ years
20851,1 year
20852,10+ years
20853,9 years
20854,10+ years
20855,10+ years
20856,< 1 year
20857,1 year
20858,10+ years
20859,6 years
20860,10+ years
20861,5 years
20862,3 years
20863,5 years
20864,10+ years
20865,Meh
20866,3 years
20867,5 years
20868,5 years
20869,9 years
20870,2 years
20871,< 1 year
20872,10+ years
20873,2 years
20874,< 1 year
20875,10+ years
20876,10+ years
20877,3 years
20878,2 years
20879,4 years
20880,10+ years
20881,4 years
20882,3 years
20883,3 years
20884,1 year
20885,2 years
20886,7 years
20887,2 years
20888,< 1 year
20889,1 year
20890,2 years
20891,5 years
20892,10+ years
20893,9 years
20894,9 years
20895,4 years
20896,10+ years
20897,6 years
20898,3 years
20899,< 1 year
20900,4 years
20901,4 years
20902,3 years
20903,5 years
20904,10+ years
20905,10+ years
20906,5 years
20907,5 years
20908,10+ years
20909,9 years
20910,10+ years
20911,2 years
20912,4 years
20913,Meh
20914,5 years
20915,10+ years
20916,4 years
20917,7 years
20918,10+ years
20919,6 years
20920,5 years
20921,4 years
20922,10+ years
20923,10+ years
20924,< 1 year
20925,< 1 year
20926,10+ years
20927,2 years
20928,10+ years
20929,< 1 year
20930,8 years
20931,10+ years
20932,< 1 year
20933,10+ years
20934,1 year
20935,< 1 year
20936,2 years
20937,10+ years
20938,4 years
20939,4 years
20940,Meh
20941,10+ years
20942,8 years
20943,10+ years
20944,< 1 year
20945,< 1 year
20946,3 years
20947,< 1 year
20948,8 years
20949,2 years
20950,< 1 year
20951,7 years
20952,4 years
20953,< 1 year
20954,4 years
20955,10+ years
20956,10+ years
20957,5 years
20958,10+ years
20959,9 years
20960,10+ years
20961,10+ years
20962,5 years
20963,< 1 year
20964,10+ years
20965,10+ years
20966,< 1 year
20967,4 years
20968,10+ years
20969,4 years
20970,5 years
20971,3 years
20972,10+ years
20973,1 year
20974,4 years
20975,2 years
20976,< 1 year
20977,2 years
20978,2 years
20979,10+ years
20980,< 1 year
20981,7 years
20982,3 years
20983,10+ years
20984,Meh
20985,Meh
20986,2 years
20987,5 years
20988,10+ years
20989,2 years
20990,4 years
20991,7 years
20992,< 1 year
20993,3 years
20994,10+ years
20995,8 years
20996,5 years
20997,3 years
20998,1 year
20999,5 years
21000,10+ years
21001,5 years
21002,< 1 year
21003,< 1 year
21004,5 years
21005,< 1 year
21006,10+ years
21007,2 years
21008,5 years
21009,9 years
21010,< 1 year
21011,10+ years
21012,8 years
21013,3 years
21014,6 years
21015,9 years
21016,6 years
21017,6 years
21018,4 years
21019,Meh
21020,< 1 year
21021,10+ years
21022,5 years
21023,3 years
21024,10+ years
21025,10+ years
21026,< 1 year
21027,1 year
21028,10+ years
21029,10+ years
21030,6 years
21031,< 1 year
21032,10+ years
21033,5 years
21034,5 years
21035,4 years
21036,4 years
21037,10+ years
21038,10+ years
21039,3 years
21040,5 years
21041,4 years
21042,2 years
21043,6 years
21044,4 years
21045,10+ years
21046,10+ years
21047,2 years
21048,5 years
21049,1 year
21050,10+ years
21051,4 years
21052,5 years
21053,10+ years
21054,5 years
21055,10+ years
21056,Meh
21057,< 1 year
21058,3 years
21059,10+ years
21060,4 years
21061,< 1 year
21062,1 year
21063,10+ years
21064,5 years
21065,Meh
21066,1 year
21067,< 1 year
21068,8 years
21069,10+ years
21070,1 year
21071,3 years
21072,Meh
21073,2 years
21074,3 years
21075,4 years
21076,4 years
21077,Meh
21078,3 years
21079,6 years
21080,8 years
21081,< 1 year
21082,5 years
21083,10+ years
21084,10+ years
21085,6 years
21086,8 years
21087,< 1 year
21088,< 1 year
21089,1 year
21090,3 years
21091,< 1 year
21092,3 years
21093,10+ years
21094,9 years
21095,2 years
21096,3 years
21097,5 years
21098,5 years
21099,10+ years
21100,2 years
21101,< 1 year
21102,3 years
21103,Meh
21104,10+ years
21105,3 years
21106,10+ years
21107,2 years
21108,3 years
21109,3 years
21110,2 years
21111,2 years
21112,10+ years
21113,5 years
21114,10+ years
21115,< 1 year
21116,10+ years
21117,5 years
21118,4 years
21119,6 years
21120,3 years
21121,3 years
21122,< 1 year
21123,3 years
21124,8 years
21125,Meh
21126,< 1 year
21127,< 1 year
21128,10+ years
21129,6 years
21130,5 years
21131,9 years
21132,1 year
21133,< 1 year
21134,2 years
21135,8 years
21136,2 years
21137,10+ years
21138,< 1 year
21139,10+ years
21140,6 years
21141,5 years
21142,4 years
21143,< 1 year
21144,9 years
21145,< 1 year
21146,3 years
21147,5 years
21148,3 years
21149,< 1 year
21150,5 years
21151,6 years
21152,1 year
21153,10+ years
21154,1 year
21155,8 years
21156,3 years
21157,1 year
21158,10+ years
21159,Meh
21160,6 years
21161,3 years
21162,8 years
21163,10+ years
21164,6 years
21165,4 years
21166,< 1 year
21167,1 year
21168,9 years
21169,3 years
21170,7 years
21171,< 1 year
21172,3 years
21173,1 year
21174,< 1 year
21175,2 years
21176,10+ years
21177,8 years
21178,9 years
21179,7 years
21180,2 years
21181,7 years
21182,3 years
21183,2 years
21184,2 years
21185,10+ years
21186,10+ years
21187,< 1 year
21188,6 years
21189,4 years
21190,< 1 year
21191,10+ years
21192,10+ years
21193,10+ years
21194,< 1 year
21195,< 1 year
21196,7 years
21197,10+ years
21198,4 years
21199,10+ years
21200,2 years
21201,9 years
21202,2 years
21203,6 years
21204,1 year
21205,2 years
21206,10+ years
21207,10+ years
21208,10+ years
21209,3 years
21210,10+ years
21211,5 years
21212,8 years
21213,10+ years
21214,2 years
21215,10+ years
21216,10+ years
21217,4 years
21218,1 year
21219,3 years
21220,5 years
21221,< 1 year
21222,< 1 year
21223,4 years
21224,10+ years
21225,2 years
21226,5 years
21227,1 year
21228,10+ years
21229,Meh
21230,9 years
21231,< 1 year
21232,3 years
21233,10+ years
21234,2 years
21235,5 years
21236,4 years
21237,6 years
21238,7 years
21239,10+ years
21240,10+ years
21241,5 years
21242,2 years
21243,< 1 year
21244,8 years
21245,10+ years
21246,3 years
21247,3 years
21248,10+ years
21249,7 years
21250,10+ years
21251,10+ years
21252,1 year
21253,5 years
21254,< 1 year
21255,5 years
21256,10+ years
21257,5 years
21258,3 years
21259,1 year
21260,1 year
21261,10+ years
21262,< 1 year
21263,4 years
21264,5 years
21265,10+ years
21266,10+ years
21267,5 years
21268,4 years
21269,2 years
21270,9 years
21271,4 years
21272,5 years
21273,< 1 year
21274,2 years
21275,1 year
21276,10+ years
21277,Meh
21278,4 years
21279,9 years
21280,4 years
21281,10+ years
21282,7 years
21283,Meh
21284,8 years
21285,10+ years
21286,4 years
21287,10+ years
21288,10+ years
21289,7 years
21290,7 years
21291,4 years
21292,9 years
21293,10+ years
21294,10+ years
21295,4 years
21296,Meh
21297,7 years
21298,4 years
21299,9 years
21300,< 1 year
21301,10+ years
21302,4 years
21303,< 1 year
21304,3 years
21305,2 years
21306,2 years
21307,2 years
21308,3 years
21309,10+ years
21310,6 years
21311,3 years
21312,2 years
21313,4 years
21314,5 years
21315,10+ years
21316,6 years
21317,10+ years
21318,10+ years
21319,6 years
21320,7 years
21321,10+ years
21322,2 years
21323,5 years
21324,5 years
21325,8 years
21326,8 years
21327,10+ years
21328,6 years
21329,4 years
21330,3 years
21331,3 years
21332,10+ years
21333,7 years
21334,2 years
21335,9 years
21336,3 years
21337,10+ years
21338,4 years
21339,10+ years
21340,10+ years
21341,4 years
21342,7 years
21343,6 years
21344,6 years
21345,3 years
21346,3 years
21347,2 years
21348,5 years
21349,4 years
21350,10+ years
21351,8 years
21352,5 years
21353,10+ years
21354,3 years
21355,10+ years
21356,10+ years
21357,3 years
21358,8 years
21359,5 years
21360,3 years
21361,4 years
21362,5 years
21363,2 years
21364,6 years
21365,Meh
21366,5 years
21367,4 years
21368,5 years
21369,2 years
21370,10+ years
21371,10+ years
21372,10+ years
21373,< 1 year
21374,2 years
21375,2 years
21376,6 years
21377,3 years
21378,10+ years
21379,10+ years
21380,3 years
21381,1 year
21382,3 years
21383,2 years
21384,10+ years
21385,3 years
21386,5 years
21387,< 1 year
21388,10+ years
21389,10+ years
21390,10+ years
21391,1 year
21392,9 years
21393,3 years
21394,< 1 year
21395,9 years
21396,< 1 year
21397,5 years
21398,10+ years
21399,8 years
21400,10+ years
21401,2 years
21402,6 years
21403,10+ years
21404,Meh
21405,2 years
21406,4 years
21407,3 years
21408,1 year
21409,10+ years
21410,10+ years
21411,4 years
21412,10+ years
21413,6 years
21414,8 years
21415,3 years
21416,10+ years
21417,2 years
21418,10+ years
21419,8 years
21420,10+ years
21421,3 years
21422,2 years
21423,6 years
21424,2 years
21425,3 years
21426,10+ years
21427,2 years
21428,4 years
21429,7 years
21430,7 years
21431,4 years
21432,4 years
21433,10+ years
21434,4 years
21435,2 years
21436,3 years
21437,5 years
21438,< 1 year
21439,< 1 year
21440,10+ years
21441,10+ years
21442,4 years
21443,3 years
21444,6 years
21445,8 years
21446,2 years
21447,< 1 year
21448,< 1 year
21449,< 1 year
21450,1 year
21451,< 1 year
21452,< 1 year
21453,Meh
21454,< 1 year
21455,< 1 year
21456,< 1 year
21457,< 1 year
21458,< 1 year
21459,< 1 year
21460,< 1 year
21461,< 1 year
21462,< 1 year
21463,< 1 year
21464,< 1 year
21465,< 1 year
21466,< 1 year
21467,< 1 year
21468,< 1 year
21469,< 1 year
21470,< 1 year
21471,< 1 year
21472,< 1 year
21473,< 1 year
21474,< 1 year
21475,< 1 year
21476,< 1 year
21477,1 year
21478,< 1 year
21479,< 1 year
21480,< 1 year
21481,< 1 year
21482,< 1 year
21483,< 1 year
21484,< 1 year
21485,< 1 year
21486,< 1 year
21487,< 1 year
21488,< 1 year
21489,< 1 year
21490,< 1 year
21491,< 1 year
21492,< 1 year
21493,< 1 year
21494,< 1 year
21495,< 1 year
21496,< 1 year
21497,< 1 year
21498,< 1 year
21499,< 1 year
21500,< 1 year
21501,< 1 year
21502,< 1 year
21503,< 1 year
21504,< 1 year
21505,< 1 year
21506,< 1 year
21507,< 1 year
21508,< 1 year
21509,< 1 year
21510,< 1 year
21511,< 1 year
21512,< 1 year
21513,< 1 year
21514,< 1 year
21515,< 1 year
21516,< 1 year
21517,< 1 year
21518,< 1 year
21519,< 1 year
21520,< 1 year
21521,Meh
21522,< 1 year
21523,Meh
21524,< 1 year
21525,< 1 year
21526,< 1 year
21527,< 1 year
21528,< 1 year
21529,< 1 year
21530,< 1 year
21531,< 1 year
21532,< 1 year
21533,< 1 year
21534,< 1 year
21535,< 1 year
21536,< 1 year
21537,10+ years
21538,< 1 year
21539,< 1 year
21540,< 1 year
21541,< 1 year
21542,< 1 year
21543,< 1 year
21544,< 1 year
21545,2 years
21546,< 1 year
21547,< 1 year
21548,1 year
21549,4 years
21550,4 years
21551,6 years
21552,10+ years
21553,< 1 year
21554,< 1 year
21555,< 1 year
21556,< 1 year
21557,3 years
21558,4 years
21559,6 years
21560,8 years
21561,< 1 year
21562,10+ years
21563,5 years
21564,10+ years
21565,4 years
21566,Meh
21567,10+ years
21568,< 1 year
21569,10+ years
21570,4 years
21571,5 years
21572,10+ years
21573,2 years
21574,1 year
21575,10+ years
21576,10+ years
21577,< 1 year
21578,7 years
21579,10+ years
21580,1 year
21581,10+ years
21582,< 1 year
21583,6 years
21584,9 years
21585,1 year
21586,4 years
21587,10+ years
21588,10+ years
21589,Meh
21590,10+ years
21591,9 years
21592,3 years
21593,1 year
21594,2 years
21595,5 years
21596,10+ years
21597,3 years
21598,8 years
21599,2 years
21600,10+ years
21601,< 1 year
21602,< 1 year
21603,6 years
21604,7 years
21605,4 years
21606,10+ years
21607,5 years
21608,2 years
21609,10+ years
21610,10+ years
21611,9 years
21612,10+ years
21613,8 years
21614,3 years
21615,Meh
21616,1 year
21617,10+ years
21618,10+ years
21619,9 years
21620,4 years
21621,2 years
21622,4 years
21623,6 years
21624,3 years
21625,4 years
21626,3 years
21627,< 1 year
21628,10+ years
21629,5 years
21630,4 years
21631,5 years
21632,10+ years
21633,10+ years
21634,1 year
21635,10+ years
21636,8 years
21637,1 year
21638,3 years
21639,6 years
21640,3 years
21641,5 years
21642,3 years
21643,10+ years
21644,1 year
21645,< 1 year
21646,2 years
21647,10+ years
21648,4 years
21649,3 years
21650,1 year
21651,10+ years
21652,2 years
21653,3 years
21654,Meh
21655,7 years
21656,10+ years
21657,< 1 year
21658,10+ years
21659,9 years
21660,5 years
21661,10+ years
21662,< 1 year
21663,< 1 year
21664,< 1 year
21665,5 years
21666,4 years
21667,10+ years
21668,10+ years
21669,Meh
21670,1 year
21671,3 years
21672,3 years
21673,7 years
21674,10+ years
21675,10+ years
21676,< 1 year
21677,10+ years
21678,5 years
21679,10+ years
21680,2 years
21681,9 years
21682,3 years
21683,10+ years
21684,< 1 year
21685,< 1 year
21686,3 years
21687,8 years
21688,2 years
21689,3 years
21690,< 1 year
21691,9 years
21692,< 1 year
21693,5 years
21694,5 years
21695,10+ years
21696,9 years
21697,8 years
21698,6 years
21699,< 1 year
21700,2 years
21701,2 years
21702,5 years
21703,10+ years
21704,3 years
21705,3 years
21706,< 1 year
21707,10+ years
21708,5 years
21709,10+ years
21710,< 1 year
21711,Meh
21712,2 years
21713,< 1 year
21714,1 year
21715,< 1 year
21716,5 years
21717,1 year
21718,7 years
21719,10+ years
21720,10+ years
21721,5 years
21722,2 years
21723,9 years
21724,3 years
21725,10+ years
21726,3 years
21727,7 years
21728,2 years
21729,5 years
21730,< 1 year
21731,2 years
21732,Meh
21733,10+ years
21734,< 1 year
21735,10+ years
21736,2 years
21737,2 years
21738,4 years
21739,10+ years
21740,5 years
21741,4 years
21742,2 years
21743,< 1 year
21744,< 1 year
21745,10+ years
21746,2 years
21747,3 years
21748,2 years
21749,10+ years
21750,4 years
21751,4 years
21752,6 years
21753,3 years
21754,9 years
21755,10+ years
21756,10+ years
21757,4 years
21758,10+ years
21759,10+ years
21760,< 1 year
21761,< 1 year
21762,Meh
21763,2 years
21764,9 years
21765,< 1 year
21766,10+ years
21767,3 years
21768,1 year
21769,5 years
21770,10+ years
21771,3 years
21772,2 years
21773,10+ years
21774,3 years
21775,< 1 year
21776,5 years
21777,3 years
21778,10+ years
21779,2 years
21780,10+ years
21781,< 1 year
21782,< 1 year
21783,< 1 year
21784,7 years
21785,< 1 year
21786,2 years
21787,10+ years
21788,1 year
21789,5 years
21790,< 1 year
21791,4 years
21792,6 years
21793,8 years
21794,< 1 year
21795,10+ years
21796,2 years
21797,10+ years
21798,7 years
21799,2 years
21800,1 year
21801,2 years
21802,< 1 year
21803,10+ years
21804,3 years
21805,3 years
21806,2 years
21807,6 years
21808,< 1 year
21809,< 1 year
21810,< 1 year
21811,3 years
21812,< 1 year
21813,2 years
21814,3 years
21815,10+ years
21816,10+ years
21817,4 years
21818,6 years
21819,4 years
21820,2 years
21821,3 years
21822,10+ years
21823,3 years
21824,10+ years
21825,< 1 year
21826,< 1 year
21827,10+ years
21828,1 year
21829,3 years
21830,10+ years
21831,3 years
21832,2 years
21833,7 years
21834,< 1 year
21835,4 years
21836,4 years
21837,1 year
21838,10+ years
21839,10+ years
21840,3 years
21841,9 years
21842,4 years
21843,3 years
21844,4 years
21845,10+ years
21846,10+ years
21847,10+ years
21848,10+ years
21849,10+ years
21850,3 years
21851,6 years
21852,< 1 year
21853,10+ years
21854,< 1 year
21855,< 1 year
21856,3 years
21857,4 years
21858,4 years
21859,3 years
21860,1 year
21861,< 1 year
21862,Meh
21863,10+ years
21864,2 years
21865,< 1 year
21866,2 years
21867,4 years
21868,5 years
21869,3 years
21870,1 year
21871,2 years
21872,2 years
21873,2 years
21874,< 1 year
21875,9 years
21876,4 years
21877,5 years
21878,7 years
21879,3 years
21880,5 years
21881,3 years
21882,4 years
21883,< 1 year
21884,10+ years
21885,1 year
21886,2 years
21887,< 1 year
21888,2 years
21889,1 year
21890,3 years
21891,4 years
21892,10+ years
21893,1 year
21894,3 years
21895,2 years
21896,2 years
21897,1 year
21898,< 1 year
21899,10+ years
21900,< 1 year
21901,Meh
21902,2 years
21903,3 years
21904,3 years
21905,5 years
21906,7 years
21907,10+ years
21908,10+ years
21909,7 years
21910,< 1 year
21911,2 years
21912,2 years
21913,10+ years
21914,6 years
21915,< 1 year
21916,10+ years
21917,6 years
21918,1 year
21919,7 years
21920,< 1 year
